web_scraper_order,web_scraper_start_url,container_links,type habits,prix,adresse,image_lien
1771864593-406,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/barboteuse-3813274,Barboteuse,6 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3874861_uploaded_image1_1662992831.jpg
1771864597-407,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-bandeaux-chaussettes-3813301,Ensemble bandeaux chaussettes,1 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3813301_uploaded_image1_1659543149.jpg
1771864600-408,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/robe-danniversaire-fille-3853488,,,,
1771864603-409,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/robe-danniversaire-fille-3853493,,,,
1771864606-410,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/costumes-heros-3862904,,,,
1771864610-411,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3818666,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771864614-412,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-3871253,,,,
1771864618-413,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-bebe-fille-3871259,,,,
1771864624-414,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3826455,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864627-415,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3829807,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864631-416,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3836735,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864635-417,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3886071,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771864638-418,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-3874843,Costume enfant,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010301_uploaded_image1_1729811616.jpg
1771864642-419,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/barboteuse-3874861,Barboteuse,6 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3874861_uploaded_image1_1662992831.jpg
1771864645-420,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-3-pieces-enfants-3895855,Ensemble veste garçon 5 pièces,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg
1771864649-421,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/accessoires-et-vetements-bebe-3858243,,,,
1771864652-422,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3899029,Vêtements enfants,3 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg
1771864656-423,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-enfants-3899030,Vêtements enfants,3 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4686588_uploaded_image1_1712843043.jpg
1771864660-424,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/peignoir-bebe-3861861,,,,
1771864663-425,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-robe-turquie-3913424,Ensemble Robe Turquie,11 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3913424_uploaded_image1_1665364359.jpg
1771864666-426,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/coffret-nouveaux-nee-3913427,,,,
1771864669-427,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-3913465,,,,
1771864674-428,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/polos-enfants-3913936,Polo Lacoste enfant,1 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg
1771864677-429,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/grenouilleres-3919556,,,,
1771864680-430,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3919579,Vêtements enfants,Prix sur demande,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_3453271_uploaded_image1_1637794848.jpg
1771864684-431,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-3919617,Robes enfant,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_4623032_uploaded_image1_1709472242.jpg
1771864688-432,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/polo-pour-enfants-3883008,Polo Lacoste enfant,1 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4405119_uploaded_image1_1696581900.jpg
1771864691-433,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensembles-pull-enfants-3941399,Ensembles pull  enfants,4 000 CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_3941399_uploaded_image1_1667092572.jpg
1771864695-434,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3913279,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771864698-435,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3913283,Ensemble blouson bébé et enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5695010_uploaded_image1_1767029706.jpg
1771864702-436,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-senegal-enfant-3954905,Maillots Sénégal enfants,10 000 CFA,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_3991237_uploaded_image1_1670029654.jpg
1771864705-437,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperies-enfant-3968398,,,,
1771864709-438,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3933191,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771864713-439,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-3981315,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771864717-440,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/costume-garcon-3990860,Ensemble veste garçon 5 pièces,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg
1771864721-441,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/costume-garcon-3990863,Ensemble veste garçon 5 pièces,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5010327_uploaded_image1_1729813849.jpg
1771864724-442,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-robe-enfants-3990865,Ensemble Robe enfants,28 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_3990865_uploaded_image1_1670005692.jpg
1771864747-443,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/pull-enfant-friperie-4000076,Pull enfant friperie,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4000076_uploaded_image2_1670513327.jpeg
1771864760-444,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/habits-enfants-4010206,Habits enfants,3 000 CFA,"Bambey, Sénégal",https://images.coinafrique.com/thumb_4010206_uploaded_image1_1671121329.jpg
1771864763-445,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-en-velours-3980114,Ensemble velours enfant,7 500 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_3981018_uploaded_image1_1669456009.jpg
1771864769-446,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-3980382,,,,
1771864773-447,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/t-shirts-enfants-3985573,T-shirts enfants,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_3985573_uploaded_image1_1669758455.jpg
1771864778-448,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3992649,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864781-449,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-3993222,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864818-450,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4010007,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864823-451,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4054351,Ensemble enfants,3 000 CFA,"Thies, Sénégal",https://images.coinafrique.com/thumb_4054351_uploaded_image1_1673991497.jpg
1771864826-452,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/fliperies-enfants-4061027,Fliperies enfants,500 CFA,"Almadies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4061027_uploaded_image1_1674419234.jpg
1771864852-453,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4028243,,,,
1771864864-454,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4033667,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771864868-455,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4034624,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771864871-456,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4072971,Friperie enfants,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5693218_uploaded_image1_1766931703.jpg
1771864875-457,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/friperie-peignoir-enfants-4072972,Friperie peignoir enfants,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072972_uploaded_image1_1675197339.jpg
1771864879-458,https://sn.coinafrique.com/categorie/vetements-enfants?page=5,https://sn.coinafrique.com/annonce/vetements-enfants/friperie-enfants-4072973,Friperie enfants,3 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5693218_uploaded_image1_1766931703.jpg
1771864890-459,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/greniers-enfants-4072974,Greniers enfants,1 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4072974_uploaded_image1_1675197428.jpg
1771864894-460,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-friperie-enfant-4072975,,,,
1771864897-461,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4038305,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864900-462,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4042132,Ensemble enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5385364_uploaded_image1_1750509649.41.jpeg
1771864903-463,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4042129,Ensemble enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_5385364_uploaded_image1_1750509649.41.jpeg
1771864905-464,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4083084,Ensemble enfant,4 000 CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4083084_uploaded_image1_1675711069.jpg
1771864908-465,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4083613,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771864911-466,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4044065,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864915-467,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4060125,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864917-468,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4065291,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771864920-469,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfants-4111932,Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1771864923-470,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4101121,Vetement enfant,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5312820_uploaded_image1_1746452801.jpg
1771864926-471,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4150089,Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1771864929-472,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4117238,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
1771864932-473,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4158770,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771864935-474,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4158775,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771864938-475,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4158777,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771864941-476,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/cole-pour-enfants-4126921,Cole pour enfants,2 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4126921_uploaded_image1_1678367548.jpg
1771864944-477,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfants-4154854,Robe pour enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344465_uploaded_image1_1748167330.jpg
1771864947-478,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-garcon-4154867,Jeans pour enfants garçon,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154870_uploaded_image1_1680171128.jpg
1771864950-479,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-filles-4154864,Jeans pour enfants filles,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154864_uploaded_image1_1680170947.jpg
1771864954-480,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-pour-enfants-garcon-4154870,Jeans pour enfants garçon,6 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4154870_uploaded_image1_1680171128.jpg
1771864958-481,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfant-4154876,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771864962-482,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/emsemble-coton-enfants-4154884,Emsemble coton pour enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5636847_uploaded_image1_1763913261.jpg
1771864966-483,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4154892,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771864970-484,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfants-4153014,Ensemble enfant,9 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4773123_uploaded_image1_1717195531.jpg
1771864975-485,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-4153017,Robe enfants,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_4153017_uploaded_image1_1680040477.jpg
1771864980-486,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/jeans-baladeurs-enfant-4157493,Jeans baladeurs enfant,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4157493_uploaded_image1_1680338403.jpg
1771864983-487,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/survetmemt-pour-enfants-4165543,Survetmemt pour enfants,1 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4165543_uploaded_image1_1680781784.jpg
1771864987-488,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfant-4166510,Vetements enfants,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_2512733_uploaded_image1_1596568364.jpg
1771864991-489,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-turquie-4167311,,,,
1771864994-490,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-turquie-4167321,,,,
1771864997-491,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-turquie-4167331,,,,
1771865000-492,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-4168626,Robe pour enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344465_uploaded_image1_1748167330.jpg
1771865004-493,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfants-4168633,Robe pour enfants,7 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5344465_uploaded_image1_1748167330.jpg
1771865007-494,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-3-pieces-4172007,,,,
1771865010-495,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4223425,Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1771865013-496,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robes-enfant-4223428,Robes enfant,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/thumb_4223428_uploaded_image1_1684582026.jpg
1771865017-497,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/maillot-enfant-4236342,Maillot enfant,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_4236342_uploaded_image1_1685480812.jpg
1771865021-498,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258714,,,,
1771865024-499,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258716,,,,
1771865027-500,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/pantalons-enfant-4258717,Pantalon pour enfants original,8 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5636849_uploaded_image1_1763913455.jpg
1771865031-501,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-enfant-4258722,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
1771865034-502,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-friperie-enfant-4258723,,,,
1771865037-503,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/sous-vetements-enfants-4224162,Sous vetement enfant,1 000 CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_5256504_uploaded_image1_1743272005.jpg
1771865041-504,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/maillots-enfants-4267451,Maillots enfants sénégal,10 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5054255_uploaded_image2_1732155894.jpeg
1771865045-505,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-4273754,Robe enfant,Prix sur demande,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_4273754_uploaded_image1_1687981649.jpg
1771865048-506,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/hijab-enfant-4280858,Hijab enfant,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_4280858_uploaded_image1_1688492406.jpg
1771865051-507,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-en-coton-4284180,Pantalon en coton,6 500 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_4284180_uploaded_image2_1688677380.jpeg
1771865054-508,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4265951,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865058-509,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/vetements-enfants-4266992,Vetement  enfants,10 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_4667484_uploaded_image1_1711840999.jpg
1771865062-510,https://sn.coinafrique.com/categorie/vetements-enfants?page=4,https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfants-4267915,Ensemble coton pour enfants de 3ans 7ans,4 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5549301_uploaded_image1_1759186593.jpg
