web_scraper_order,web_scraper_start_url,container_links,type chaussure,prix,adresse,image_lien
1771788355-389,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-95-5609154,Baskets Nike Air Max 95,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5609154_uploaded_image1_1762451266.jpg
1771788362-390,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5658676,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788368-391,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-berluti-5659090,Chaussures Berluti,15 000 CFA,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/thumb_5659090_uploaded_image1_1765032457.jpg
1771788374-392,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5659092,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788382-393,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661667,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788389-394,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661669,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788396-395,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661671,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788407-396,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661677,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788415-397,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5661679,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788424-398,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5662466,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788430-399,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5662700,Baskets homme,6 500 CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5662700_uploaded_image2_1765231883.jpeg
1771788436-400,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-croco-5662701,Mocassins Croco,5 500 CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5662701_uploaded_image1_1765232143.jpg
1771788443-401,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-5662788,Sandales orthopédique,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5662788_uploaded_image1_1765241793.jpg
1771788452-402,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-5662790,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
1771788459-403,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662799,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788465-404,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662809,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788473-405,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5662812,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788480-406,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-5663265,Sandales homme,3 500 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5663265_uploaded_image1_1765271794.jpg
1771788488-407,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5663585,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788495-408,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5663750,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788511-409,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5664827,,,,
1771788519-410,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5670337,,,,
1771788527-411,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/sandales-hommes-5670966,Sandales hommes,20 000 CFA,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_5670966_uploaded_image1_1765632751.jpg
1771788535-412,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5671802,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788541-413,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-b30-5675946,,,,
1771788547-414,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vans-old-skool-5675964,Baskets Vans Old Skool,22 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675964_uploaded_image1_1765915814.jpg
1771788553-415,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5678764,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788559-416,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5678785,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788566-417,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-berlutti-5679637,Chaussures de ville Berlutti,17 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5679637_uploaded_image1_1766094709.jpg
1771788572-418,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5680272,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788579-419,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-5680600,Chaussures Timberland,35 000 CFA,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/thumb_5748200_uploaded_image1_1769697271.jpg
1771788587-420,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5682378,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788594-421,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5682382,Chaussures homme,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5774677_uploaded_image1_1771092238.jpg
1771788601-422,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5682391,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788607-423,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5683536,Baskets New Balance,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5662321_uploaded_image1_1765216328.jpg
1771788614-424,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-5683537,Baskets New Balance,15 000 CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5683537_uploaded_image1_1766325898.jpg
1771788621-425,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-5683541,Chaussures en cuir,17 000 CFA,"Almadies 2, Dakar, Sénégal",https://images.coinafrique.com/thumb_5683541_uploaded_image1_1766326033.jpg
1771788627-426,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-5684967,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788633-427,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-homme-5684984,Chaussures homme,15 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5774677_uploaded_image1_1771092238.jpg
1771788639-428,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5686359,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788646-429,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5686549,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788654-430,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-5691943,Mocassins homme,12 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5716397_uploaded_image1_1768212595.jpg
1771788660-431,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/babouches-kubok-5691946,Babouches Kubok,15 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5691946_uploaded_image1_1766844142.jpg
1771788665-432,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/babouches-mercedes-5691951,Babouches Mercedes,18 000 CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_5691951_uploaded_image1_1766844530.jpg
1771788672-433,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-5696622,Chaussures orthopédique,20 000 CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_5696622_uploaded_image1_1767118569.jpg
1771788679-434,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/crocs-5698297,Crocs homme,12 000 CFA,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_5782015_uploaded_image1_1771503221.jpg
1771788685-435,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698972,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788692-436,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698973,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788719-437,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698976,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788726-438,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5698977,Chaussures homme,15 000 CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_5773520_uploaded_image1_1771005361.jpg
1771788733-439,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-5699778,,,,
1771788741-440,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-force-1-5683935,,,,
1771788748-441,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/vans-5683921,Vans Timberland,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5746866_uploaded_image1_1769619782.jpg
1771788754-442,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/lacoste-gripshot-5683925,Lacoste Gripshot,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5683925_uploaded_image1_1766347889.jpg
1771788760-443,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677885,Nike Air Max 95,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666574_uploaded_image1_1765401723.jpg
1771788766-444,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677887,Nike Air Max 95,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666574_uploaded_image1_1765401723.jpg
1771788773-445,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677903,Louis vuitton alden,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5659605_uploaded_image1_1765061738.jpg
1771788779-446,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677901,Louis vuitton alden,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5659605_uploaded_image1_1765061738.jpg
1771788786-447,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677883,Nike Air Max 95,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666574_uploaded_image1_1765401723.jpg
1771788822-448,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677899,,,,
1771788829-449,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677895,Nike Air Max 95,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666574_uploaded_image1_1765401723.jpg
1771788835-450,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vomero-5-grey-5670091,Baskets Vomero 5 grey,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5670091_uploaded_image1_1765572375.jpg
1771788842-451,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-low-5670087,Baskets Air Force one low,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5670087_uploaded_image1_1765572281.jpg
1771788849-452,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-shox-5670096,Baskets Nike shox,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5670096_uploaded_image1_1765572588.jpg
1771788890-453,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-5656438,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771496_uploaded_image1_1770903006.jpg
1771788896-454,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-14-5656440,Asic kayono 14,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656440_uploaded_image1_1764880329.jpg
1771788906-455,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/sandale-dior-alpha-5656452,Sandale Dior alpha,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656452_uploaded_image1_1764880848.jpg
1771788913-456,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asic-1130-5656446,Baskets Asic 1130,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656446_uploaded_image1_1764880658.jpg
1771788920-457,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-saucony-5656454,Baskets Saucony,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656454_uploaded_image1_1764880975.jpg
1771788927-458,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-95-5656457,Baskets Air Max 95,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656457_uploaded_image1_1764881079.jpg
1771788934-459,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666571,Nike Air Max 95,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666574_uploaded_image1_1765401723.jpg
1771788941-460,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666578,Dior b22,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666582_uploaded_image1_1765401850.jpg
1771788948-461,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666574,Nike Air Max 95,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666574_uploaded_image1_1765401723.jpg
1771788954-462,https://sn.coinafrique.com/categorie/chaussures-homme?page=3,https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666583,Dior b22,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666582_uploaded_image1_1765401850.jpg
1771788971-463,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-retro-5656461,Baskets Jordan 4 rétro,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656461_uploaded_image1_1764881200.jpg
1771788981-464,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-5656479,Baskets Timberland boots,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5670176_uploaded_image1_1765576010.jpg
1771788989-465,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666582,Dior b22,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5666582_uploaded_image1_1765401850.jpg
1771788996-466,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/timberland-boots-5670171,Baskets Timberland boots,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5670176_uploaded_image1_1765576010.jpg
1771789005-467,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-retro-5658114,Baskets Jordan 3 rétro,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5658114_uploaded_image1_1764969274.jpg
1771789012-468,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-p6000-5656495,Baskets Nike P6000,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656495_uploaded_image1_1764882253.jpg
1771789018-469,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656488,Baskets Air force 1 montante,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656516_uploaded_image1_1764882787.jpg
1771789025-470,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-5656508,Baskets Jordan 3,20 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656508_uploaded_image1_1764882568.jpg
1771789032-471,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-5656513,Chaussures  homme,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5771502_uploaded_image1_1770903126.jpg
1771789039-472,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-fuel-cell-5656501,New Balance Fuel cell,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656501_uploaded_image1_1764882356.jpg
1771789045-473,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656505,Baskets Air force 1 montante,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656516_uploaded_image1_1764882787.jpg
1771789052-474,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-5656485,Baskets Nike TN,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656485_uploaded_image1_1764881869.jpg
1771789059-475,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-montante-5656516,Baskets Air force 1 montante,17 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656516_uploaded_image1_1764882787.jpg
1771789065-476,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-boots-5670176,Baskets Timberland boots,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5670176_uploaded_image1_1765576010.jpg
1771789071-477,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656538,Baskets Louis vuitton,22 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656538_uploaded_image1_1764883544.jpg
1771789078-478,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-nyc-5656524,Asic Gel Nyc,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656524_uploaded_image1_1764883061.jpg
1771789085-479,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-skate-5656527,Louis vuitton skate,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656527_uploaded_image1_1764883123.jpg
1771789091-480,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-5656536,Baskets Jordan 1,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656536_uploaded_image1_1764883328.jpg
1771789097-481,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/dior-cd-5656533,Dior cd,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656533_uploaded_image1_1764883235.jpg
1771789103-482,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-fendi-5656541,Baskets Fendi,22 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5656541_uploaded_image1_1764883603.jpg
1771789109-483,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/nike-shox-r4-5685654,Nike shox r4,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5683579_uploaded_image1_1766328567.jpg
1771789115-484,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-740-5685653,Baskets New Balance 740,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5675114_uploaded_image1_1765885442.jpg
1771789121-485,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-nocta-5656544,Baskets Nike Nocta,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5688212_uploaded_image1_1766588802.jpg
1771789128-486,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/baskets-adidas-samba-5656549,Baskets Adidas Samba,30 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5758567_uploaded_image1_1770231739.jpg
1771789134-487,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/nice-air-max-5658154,Nice Air Max,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5658154_uploaded_image1_1764971268.jpg
1771789140-488,https://sn.coinafrique.com/categorie/chaussures-homme?page=2,https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-moto-5658152,Baskets Nike Air Max moto,25 000 CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_5658145_uploaded_image1_1764970934.jpg
